"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.090836942E1,1.194097038E0,-2.255035434E0,3.876057860E-1,2.580947654E0
3.091841542E1,1.158463229E0,-2.153524847E0,1.466955310E-1,2.449739965E0
3.092846242E1,9.824430344E-1,-2.033661019E0,5.701795399E-2,2.259252643E0
3.093850842E1,7.495966744E-1,-2.032994437E0,-4.162632823E-2,2.167185803E0
3.094855442E1,5.194271699E-1,-2.110081204E0,-5.743252158E-2,2.173832047E0
3.095860142E1,2.295795205E-1,-2.180837776E0,-7.487359643E-2,2.194166406E0
3.096864742E1,1.040833622E-2,-2.145304247E0,-1.349917442E-1,2.149572379E0
3.097869442E1,4.571323961E-2,-1.912346497E0,-5.157668129E-2,1.913587986E0
3.098874042E1,2.635620761E-1,-1.744197532E0,3.204683483E-2,1.764289375E0
3.099878642E1,4.369165251E-1,-1.709100789E0,1.176693678E-1,1.767984061E0
3.100883342E1,4.456125042E-1,-1.702613304E0,1.784168221E-1,1.768981382E0
3.101887942E1,3.380398160E-1,-1.587636579E0,1.701953445E-1,1.632123549E0
3.102892642E1,2.949724415E-1,-1.399250985E0,7.286376223E-2,1.431859346E0
3.103897242E1,2.679249761E-1,-1.162356890E0,4.515336871E-2,1.193690144E0
3.104901842E1,2.265018386E-1,-1.002701005E0,1.360541832E-1,1.036929665E0
3.105906542E1,1.019602382E-1,-9.637690741E-1,1.561688974E-1,9.816493482E-1
3.106911142E1,-9.114201218E-2,-9.183303612E-1,2.268637812E-1,9.503182067E-1
3.107915842E1,-2.449369401E-1,-6.216397154E-1,3.281368254E-1,7.443814994E-1
3.108920442E1,-2.350361422E-1,-9.859691978E-2,3.309569375E-1,4.177269865E-1
3.109925042E1,-1.867147520E-1,4.546718878E-1,2.740022796E-1,5.627309956E-1
3.110929742E1,-2.184034449E-1,8.910963696E-1,2.845255136E-1,9.605766875E-1
3.111934342E1,-2.685900968E-1,1.152046494E0,4.047116692E-1,1.250257294E0
3.112939042E1,-3.054307714E-1,1.306124720E0,6.034630609E-1,1.470856011E0
3.113943642E1,-2.023756421E-1,1.431793664E0,8.027390939E-1,1.653898137E0
3.114948242E1,-1.282478580E-1,1.479405202E0,8.474069975E-1,1.709732694E0
3.115952942E1,-3.336450487E-2,1.361643448E0,6.859444696E-1,1.525026519E0
3.116957542E1,1.147814280E-1,1.236593140E0,4.951221947E-1,1.336967972E0
3.117962242E1,1.227112757E-1,1.315823497E0,6.413401544E-1,1.468933874E0
3.118966842E1,-4.365678848E-1,2.129180549E0,7.133069538E-1,2.287533200E0
3.119971542E1,-7.989707096E-1,3.199253173E0,4.944681837E-1,3.334377580E0
3.120976142E1,-8.996951388E-1,3.377286857E0,6.753124774E-1,3.559714146E0
3.121980742E1,-1.051906641E0,2.962045668E0,1.123575817E0,3.338060026E0
3.122985442E1,-1.393079102E0,2.993763889E0,8.222331262E-1,3.402845710E0
3.123990042E1,-1.741369088E0,3.072563306E0,5.721463971E-1,3.577759504E0
3.124994742E1,-1.771068850E0,2.959475232E0,3.936999734E-1,3.471336657E0
3.125999342E1,-1.403186599E0,2.497123611E0,2.179656346E-1,2.872641290E0
3.127003942E1,-6.484540232E-1,1.962751250E0,1.127628960E-1,2.070169211E0
3.128008642E1,2.910366806E-1,1.613922737E0,-2.291179559E-1,1.655881634E0
3.129013242E1,1.253363393E0,1.324455156E0,-8.554811253E-1,2.014186985E0
3.130017942E1,2.056138009E0,7.980741853E-1,-7.803278857E-1,2.339559259E0
3.131022542E1,2.477650921E0,9.716025889E-2,-3.658766556E-1,2.506403784E0
3.132027142E1,2.588209490E0,-4.658348072E-1,-3.028852592E-1,2.647181503E0
3.133031842E1,2.472925494E0,-6.101704019E-1,-2.996252172E-1,2.564652742E0
3.134036442E1,2.189509197E0,-5.754361868E-1,-2.321544150E-1,2.275735705E0
3.135041142E1,1.801744659E0,-5.978199130E-1,-1.832143164E-1,1.907154936E0
3.136045742E1,1.278140238E0,-7.009425777E-1,-5.709557578E-2,1.458842990E0
3.137050342E1,8.343620056E-1,-7.759284407E-1,1.088576138E-2,1.139448727E0
3.138055042E1,6.859257585E-1,-7.086129552E-1,9.483014345E-3,9.862638562E-1
3.139059642E1,8.502933294E-1,-4.020826149E-1,-4.011599243E-2,9.414236390E-1
3.140064342E1,1.144619361E0,-1.446086597E-1,3.749892488E-3,1.153724061E0
3.141068942E1,1.419457062E0,-3.329053760E-2,5.464347281E-2,1.420898490E0
3.142073542E1,1.484422113E0,5.783948779E-2,4.596379280E-2,1.486259427E0
3.143078242E1,1.323325036E0,2.883431607E-1,2.429101489E-2,1.354592552E0
3.144082842E1,1.080989960E0,5.900969106E-1,-3.955283247E-2,1.232200505E0
3.145087542E1,8.712050191E-1,8.492057472E-1,-1.530369095E-1,1.226200996E0
3.146092142E1,6.649889258E-1,8.695447022E-1,-1.503617352E-1,1.104955615E0
3.147096742E1,5.520610651E-1,7.567302775E-1,-2.686386287E-2,9.370879360E-1
3.148101442E1,4.922465341E-1,4.777678049E-1,3.987157881E-2,6.871378817E-1
3.149106042E1,4.385284562E-1,9.976636291E-2,2.730759345E-2,4.505621364E-1
3.150110742E1,4.452143088E-1,-2.534586722E-1,-1.071122930E-1,5.233833419E-1
3.151115342E1,5.226092246E-1,-6.841634077E-1,-2.058197983E-1,8.851902391E-1
3.152120042E1,5.876030731E-1,-1.185075662E0,-2.395499003E-1,1.344271494E0
3.153124642E1,6.019283129E-1,-1.641620997E0,-1.343064505E-1,1.753646320E0
3.154129242E1,4.701822120E-1,-2.071251599E0,-1.330937380E-1,2.128113823E0
3.155133942E1,2.510624832E-1,-2.324536024E0,-2.850554176E-1,2.355367634E0
3.156138542E1,2.780087918E-2,-2.516097826E0,-3.121448368E-1,2.535538514E0
3.157143242E1,-9.655419499E-2,-2.587433272E0,-3.346110819E-1,2.610765831E0
3.158147842E1,-1.450094864E-1,-2.517233355E0,-3.436076079E-1,2.544711713E0
3.159152442E1,-1.800340158E-1,-2.338054202E0,-3.032102913E-1,2.364497025E0
3.160157142E1,-2.123413441E-1,-2.136734567E0,-1.782682297E-1,2.154646843E0
3.161161742E1,-2.638702244E-1,-2.024154616E0,-2.455117214E-1,2.055992561E0
3.162166442E1,-4.476245311E-1,-1.933937926E0,-1.959770340E-1,1.994715674E0
3.163171042E1,-6.580789787E-1,-1.796896148E0,-1.941702443E-1,1.923435934E0
3.164175642E1,-8.073619026E-1,-1.518894373E0,-2.753703819E-1,1.742039668E0
3.165180342E1,-8.375738811E-1,-1.174045474E0,-3.314985359E-1,1.479798655E0
3.166184942E1,-8.286989772E-1,-8.689997417E-1,-2.524472500E-1,1.227042037E0
3.167189642E1,-9.174339831E-1,-6.877623689E-1,-2.136556520E-1,1.166340828E0
3.168194242E1,-1.026259437E0,-5.402336097E-1,-2.428548928E-1,1.184921636E0
3.169198842E1,-1.147888539E0,-3.285714197E-1,-2.886046775E-1,1.228372882E0
3.170203542E1,-1.322742215E0,-2.316666842E-2,-2.431659646E-1,1.345107188E0
3.171208142E1,-1.454593127E0,4.422886544E-1,-1.807171167E-1,1.531051630E0
3.172212842E1,-1.485595649E0,1.026847082E0,-2.708247565E-1,1.826131269E0
3.173217442E1,-1.445272957E0,1.521656597E0,-2.225093597E-1,2.110394071E0
3.174222142E1,-1.352487293E0,1.818806249E0,-1.596326418E-1,2.272170907E0
3.175226742E1,-1.238601951E0,1.882704037E0,-2.121559873E-2,2.253699045E0
3.176231342E1,-1.123119734E0,1.869290525E0,1.829124539E-1,2.188401693E0
3.177236042E1,-1.503000179E0,2.048921667E0,5.630012056E-1,2.602702421E0
3.178240642E1,-2.147852755E0,2.729976695E0,4.321278016E-1,3.500396928E0
3.179245342E1,-2.299344173E0,3.536290192E0,-6.277731523E-2,4.218562900E0
3.180249942E1,-2.000352648E0,3.969871758E0,-1.445408320E-1,4.447716778E0
3.181254542E1,-1.639481793E0,3.663964731E0,-6.604970947E-2,4.014585989E0
3.182259192E1,-1.287921461E0,2.619855498E0,-9.534031302E-3,2.919327905E0
3.183263792E1,-1.006922987E0,1.497607584E0,7.689366326E-2,1.806276561E0
3.184268492E1,-6.353309709E-1,8.687734544E-1,7.907525942E-2,1.079196763E0
3.185273092E1,-3.296902844E-1,3.987999880E-1,6.369255066E-2,5.213385226E-1
3.186277692E1,6.923103333E-4,-1.722402620E-1,2.930630332E-1,3.399310645E-1
3.187282392E1,4.463776124E-1,-8.355460668E-1,6.775414360E-1,1.164668451E0
3.188286992E1,9.805935600E-1,-1.477793124E0,9.622954296E-1,2.017783126E0
3.189291692E1,1.445550408E0,-1.835293059E0,1.214085599E0,2.632854047E0
3.190296292E1,1.618360773E0,-1.725606894E0,1.432632008E0,2.765726888E0
3.191300892E1,1.578451188E0,-1.211934262E0,1.339433238E0,2.398827673E0
3.192305592E1,1.205904905E0,-5.964130729E-1,1.183477618E0,1.791796435E0
3.193310192E1,5.846198237E-1,-1.455646795E-1,1.195705900E0,1.338910756E0
3.194314892E1,-6.468189955E-3,8.544477761E-2,1.237149210E0,1.240113227E0
3.195319492E1,-4.970112839E-1,1.669719207E-1,1.242340807E0,1.348447447E0
3.196324192E1,-8.198910239E-1,2.592181796E-1,1.169211288E0,1.451368455E0
3.197328792E1,-9.080407235E-1,3.422626752E-1,1.200965909E0,1.544020987E0
3.198333392E1,-8.963164714E-1,4.482072061E-1,1.230450055E0,1.586909025E0
3.199338092E1,-9.305881718E-1,5.713127303E-1,1.178358819E0,1.606524848E0
3.200342692E1,-1.018699280E0,6.282108164E-1,1.106590094E0,1.630011867E0
3.201347392E1,-1.018315410E0,6.081572056E-1,1.034481792E0,1.573840538E0
3.202351992E1,-8.473878479E-1,4.628433716E-1,9.853773133E-1,1.379586388E0
3.203356592E1,-5.158755711E-1,1.838253504E-1,9.001484442E-1,1.053653921E0
3.204361292E1,-1.671593240E-1,-1.797235286E-1,9.215268879E-1,9.536532868E-1
3.205365892E1,2.218419001E-1,-5.339472681E-1,9.064586131E-1,1.075165444E0
3.206370592E1,5.581290132E-1,-7.894741005E-1,7.933660072E-1,1.250682602E0
3.207375192E1,7.038123912E-1,-9.716242236E-1,6.833927447E-1,1.380735730E0
3.208379792E1,7.319570866E-1,-1.067242572E0,5.396512270E-1,1.402138128E0
3.209384492E1,6.870802912E-1,-1.047109439E0,4.555225115E-1,1.332673351E0
3.210389092E1,6.338694593E-1,-9.981846160E-1,3.997073297E-1,1.248170248E0
3.211393792E1,5.838114461E-1,-1.013151734E0,3.196718113E-1,1.212230303E0
3.212398392E1,5.324857566E-1,-1.054047160E0,1.537782633E-1,1.190883811E0
3.213402992E1,5.212909698E-1,-1.119604388E0,5.567484856E-2,1.236267750E0
3.214407692E1,5.864298293E-1,-1.173177162E0,-2.030284837E-2,1.311738085E0
3.215412292E1,6.589803270E-1,-1.344547943E0,-1.309935643E-1,1.503071375E0
3.216416992E1,6.599185127E-1,-1.487823438E0,-1.932767898E-1,1.639044522E0
3.217421592E1,6.396842229E-1,-1.559506794E0,-2.440686285E-1,1.703181388E0
3.218426192E1,5.814249051E-1,-1.626205983E0,-2.313614595E-1,1.742449122E0
3.219430892E1,5.653640655E-1,-1.602707192E0,-1.669274819E-1,1.707680197E0
3.220435492E1,5.868961447E-1,-1.507861261E0,-1.273032403E-1,1.623052305E0
3.221440192E1,5.325848669E-1,-1.493415130E0,-1.410272402E-1,1.591799006E0
3.222444792E1,3.340113768E-1,-1.547541636E0,-3.846356928E-2,1.583643950E0
3.223449492E1,7.836613834E-2,-1.525698193E0,1.129220134E-1,1.531877152E0
3.224454092E1,-1.130336952E-1,-1.377722121E0,2.076866680E-1,1.397865735E0
3.225458692E1,-1.680714896E-1,-1.006933220E0,2.622080071E-1,1.053999798E0
3.226463392E1,-1.541460532E-1,-5.335607672E-1,2.858184792E-1,6.246121205E-1
3.227467992E1,-1.550015008E-1,-1.038225764E-1,2.231999159E-1,2.908999744E-1
3.228472692E1,-1.453974491E-1,2.252177900E-1,1.873083906E-1,3.270289044E-1
3.229477292E1,-2.316631758E-1,4.028918695E-1,2.387511706E-1,5.224861788E-1
3.230481892E1,-3.969741949E-1,5.025886506E-1,3.028635514E-1,7.084562046E-1
3.231486592E1,-5.707581219E-1,5.813582468E-1,3.534612626E-1,8.880749456E-1
3.232491192E1,-5.987920126E-1,7.111728662E-1,3.365341580E-1,9.887233989E-1
3.233495892E1,-5.210260910E-1,8.692605275E-1,3.363861503E-1,1.067819130E0
3.234500492E1,-3.249835682E-1,1.024102399E0,3.713484800E-1,1.136793621E0
3.235505092E1,-1.027604297E-1,1.145086554E0,4.245925679E-1,1.225586296E0
3.236509792E1,-3.011313137E-1,1.501532235E0,5.689872926E-1,1.633715294E0
3.237514392E1,-7.118265849E-1,2.135918881E0,6.012590991E-1,2.330313081E0
3.238519092E1,-8.118975878E-1,2.481503359E0,4.678170133E-1,2.652525094E0
3.239523692E1,-8.237311828E-1,2.587045602E0,5.866025414E-1,2.777668185E0
3.240528292E1,-8.759596825E-1,2.506510731E0,9.021825443E-1,2.804252976E0
3.241532992E1,-1.016760928E0,2.367292619E0,1.059895399E0,2.785902975E0
3.242537592E1,-1.080699939E0,2.541254302E0,9.490533134E-1,2.920032187E0
3.243542292E1,-9.345107764E-1,2.667019140E0,6.428007889E-1,2.898188113E0
3.244546892E1,-5.321048105E-1,2.554052103E0,4.352391782E-1,2.644948169E0
3.245551492E1,9.615687668E-2,2.144759286E0,3.157122231E-1,2.170002937E0
3.246556192E1,7.800767478E-1,1.522807914E0,1.530689230E-1,1.717816571E0
3.247560792E1,1.401531984E0,9.493656278E-1,-2.490044095E-2,1.692987604E0
3.248565492E1,1.900029922E0,4.736864483E-1,-2.040065036E-1,1.968784196E0
3.249570092E1,2.184290557E0,1.248772305E-1,-3.253331586E-1,2.211913476E0
3.250574692E1,2.211059695E0,-1.108333880E-1,-4.566295356E-1,2.260437910E0
3.251579392E1,2.068612166E0,-2.955100930E-1,-5.600258499E-1,2.163356527E0
3.252583992E1,1.873344107E0,-5.077780545E-1,-4.738542634E-1,1.997947587E0
3.253588692E1,1.720562794E0,-6.664592081E-1,-1.685793203E-1,1.852814937E0
3.254593292E1,1.541065553E0,-7.700736237E-1,1.909431660E-1,1.733307738E0
3.255597992E1,1.400403471E0,-8.416996765E-1,4.267292136E-1,1.688693592E0
3.256602592E1,1.482095506E0,-8.775624043E-1,4.847838789E-1,1.789340177E0
3.257607192E1,1.686825529E0,-6.972377819E-1,4.257702702E-1,1.874246839E0
3.258611892E1,1.752285401E0,-3.804601961E-1,2.371086878E-1,1.808721818E0
3.259616492E1,1.556537285E0,-1.105053592E-1,-1.082372973E-1,1.564204292E0
3.260621192E1,1.152642326E0,1.736313146E-1,-4.413134120E-1,1.246390666E0
3.261625792E1,6.600041744E-1,4.117965943E-1,-3.920950589E-1,8.711604218E-1
3.262630392E1,2.298359209E-1,5.039019352E-1,-1.487361362E-1,5.734667811E-1
3.263635092E1,-6.114959657E-2,5.043480778E-1,9.727354869E-3,5.081347047E-1
3.264639692E1,-3.116109860E-1,5.264131308E-1,7.947418571E-2,6.168697894E-1
3.265644392E1,-4.571625093E-1,4.258211410E-1,7.002925135E-2,6.286694680E-1
3.266648992E1,-4.705470783E-1,1.657521915E-1,1.113748401E-1,5.111679732E-1
3.267653592E1,-2.068829682E-1,-1.102960289E-1,1.176629359E-1,2.623172564E-1
3.268658292E1,1.676420116E-1,-3.489466274E-1,3.478808261E-2,3.886872824E-1
3.269662892E1,4.250379065E-1,-5.493137509E-1,-7.755973421E-2,6.988693234E-1
3.270667592E1,5.793582067E-1,-7.177708644E-1,-1.381509948E-1,9.327039416E-1
3.271672192E1,6.303321862E-1,-8.520615274E-1,-1.703743424E-1,1.073477959E0
3.272676792E1,5.964370465E-1,-9.702700084E-1,-2.695356647E-1,1.170389044E0
3.273681492E1,4.624524853E-1,-1.001008236E0,-3.689897132E-1,1.162769624E0
3.274686092E1,2.720490173E-1,-1.032282654E0,-4.171543980E-1,1.146139580E0
3.275690792E1,-5.233258009E-5,-1.108798149E0,-4.769656400E-1,1.207033371E0
3.276695392E1,-1.600891632E-1,-1.207364078E0,-5.234427452E-1,1.325650355E0
3.277699992E1,-1.916252437E-1,-1.194965057E0,-4.148716450E-1,1.279367111E0
3.278704692E1,-1.304551819E-1,-1.184859899E0,-2.875849231E-1,1.226220463E0
3.279709292E1,-3.010234326E-2,-1.206885191E0,-3.240158540E-1,1.249985716E0
3.280713992E1,6.828407675E-2,-1.227237595E0,-3.732167385E-1,1.284548778E0
3.281718592E1,1.680811375E-1,-1.044516199E0,-3.873243888E-1,1.126625732E0
3.282723167E1,3.038026142E-1,-8.168133420E-1,-5.174125117E-1,1.013506671E0
3.283727867E1,4.492097113E-1,-7.034586346E-1,-7.144076190E-1,1.098645376E0
3.284732467E1,4.951226333E-1,-6.298848742E-1,-8.564644808E-1,1.172788465E0
3.285737167E1,5.421982741E-1,-5.031944221E-1,-8.142388129E-1,1.100076561E0
3.286741767E1,5.991551247E-1,-3.198918128E-1,-7.528506500E-1,1.013953518E0
3.287746367E1,6.611762488E-1,-4.992235780E-2,-6.715060131E-1,9.436983625E-1
3.288751067E1,6.420655015E-1,1.742481959E-1,-5.725188647E-1,8.777177180E-1
3.289755667E1,5.435665226E-1,3.004106444E-1,-4.819245905E-1,7.861058648E-1
3.290760367E1,4.211869302E-1,3.636821955E-1,-4.595342861E-1,7.216889425E-1
3.291764967E1,4.041197848E-1,4.544222116E-1,-5.089474976E-1,7.929942637E-1
3.292769567E1,5.288177982E-1,5.756911254E-1,-5.864201814E-1,9.772190976E-1
3.293774267E1,7.740406671E-1,7.394611108E-1,-6.053638445E-1,1.229799607E0
3.294778867E1,1.122259316E0,9.294348085E-1,-4.906737792E-1,1.537555135E0
3.295783567E1,1.491009293E0,1.197019184E0,-5.047690773E-1,1.977563011E0
3.296788167E1,1.725286175E0,1.514434116E0,-7.275725520E-1,2.408211971E0
3.297792867E1,1.762951307E0,1.876093175E0,-9.424584581E-1,2.741523456E0
3.298797467E1,1.527876573E0,2.288820062E0,-9.520606095E-1,2.911962139E0
3.299802067E1,1.154459056E0,2.578940191E0,-9.917275357E-1,2.994533641E0
3.300806767E1,9.103945202E-1,2.669864395E0,-7.351482046E-1,2.915036355E0
3.301811367E1,9.530210146E-1,2.580676230E0,-3.915726833E-1,2.778752962E0
3.302816067E1,1.244211769E0,2.210049296E0,-1.199427652E-1,2.539048461E0
3.303820667E1,1.374890315E0,1.730771740E0,1.764470413E-2,2.210476313E0
3.304825267E1,8.625067011E-1,1.842069982E0,2.762002480E-1,2.052663198E0
3.305829967E1,3.836416662E-1,2.702386608E0,1.475058089E-1,2.733465250E0
3.306834567E1,5.138465872E-1,3.353307425E0,-2.796160452E-1,3.403952723E0
3.307839267E1,9.628767890E-1,2.914922372E0,-3.317787637E-1,3.087714575E0
3.308843867E1,1.550364672E0,1.565300215E0,1.409890871E-1,2.207639758E0
3.309848467E1,2.204186585E0,1.719987720E-1,5.559977031E-1,2.279727073E0
3.310853167E1,2.930671847E0,-7.897699696E-1,7.086552013E-1,3.116851982E0
3.311857767E1,3.576991198E0,-1.128562907E0,8.457681692E-1,3.844976471E0
3.312862467E1,3.944155118E0,-8.680308580E-1,1.053689018E0,4.173739057E0
3.313867067E1,3.922772143E0,-3.252273971E-1,1.203365460E0,4.116066396E0
3.314871667E1,3.289363737E0,-3.972013593E-3,1.284616030E0,3.531312492E0
3.315876367E1,2.414753592E0,1.007364160E-1,1.404785228E0,2.795461370E0
3.316880967E1,1.803807557E0,1.826652628E-1,1.579461002E0,2.404534332E0
3.317885667E1,1.498360705E0,1.850655448E-1,1.818557743E0,2.363574903E0
3.318890267E1,1.513315252E0,6.879307687E-2,2.029522799E0,2.532551742E0
3.319894867E1,1.652858176E0,-8.511440992E-2,2.063396742E0,2.645144746E0
3.320899567E1,1.873084491E0,-2.329782146E-1,2.120575056E0,2.838936936E0
3.321904167E1,1.990709420E0,-2.823205286E-1,2.224123983E0,2.998225536E0
3.322908867E1,1.903912766E0,-1.672631121E-1,1.972665497E0,2.746683442E0
3.323913467E1,1.666674562E0,1.500541717E-1,1.723884305E0,2.402518979E0
3.324918067E1,1.261721841E0,4.756300628E-1,1.521675308E0,2.033140847E0
3.325922767E1,8.737125975E-1,7.013542217E-1,1.384704866E0,1.781201565E0
3.326927367E1,5.568040341E-1,8.164437979E-1,1.341771685E0,1.666422054E0
3.327932067E1,4.258088619E-1,8.088201982E-1,1.241885455E0,1.542006090E0
3.328936667E1,4.949173960E-1,7.108980471E-1,1.083381910E0,1.387096113E0
3.329941267E1,6.822785577E-1,5.898010415E-1,1.011963580E0,1.355521887E0
3.330945967E1,9.326028299E-1,5.461796433E-1,1.008679491E0,1.478341827E0
3.331950567E1,1.157614506E0,5.612397319E-1,1.007239614E0,1.633888925E0
3.332955267E1,1.344849367E0,6.574445558E-1,8.809951584E-1,1.736952974E0
3.333959867E1,1.371198383E0,7.116710490E-1,7.302277726E-1,1.708769524E0
3.334964467E1,1.266763603E0,7.033615708E-1,6.616864184E-1,1.592870504E0
3.335969167E1,1.097210137E0,6.276646864E-1,5.144813025E-1,1.364743219E0
3.336973767E1,1.016539026E0,5.864985341E-1,6.408207755E-1,1.337154960E0
3.337978467E1,9.891208470E-1,4.064060462E-1,9.402761310E-1,1.423954047E0
3.338983067E1,9.592061993E-1,1.277645856E-1,1.079467053E0,1.449706674E0
3.339987767E1,9.460505489E-1,-1.407173377E-1,1.096699675E0,1.455184932E0
3.340992367E1,8.799404669E-1,-2.647613400E-1,1.180921800E0,1.496318846E0
3.341996967E1,6.844630775E-1,-3.534460598E-1,1.130653579E0,1.368134254E0
3.343001667E1,3.403143829E-1,-2.841045141E-1,1.065181282E0,1.153750587E0
3.344006267E1,-5.792836547E-3,-1.523550510E-1,9.344410484E-1,9.467975979E-1
3.345010867E1,-3.319601735E-1,-6.532626271E-2,7.139676891E-1,7.900727426E-1
3.346015567E1,-5.131928685E-1,-2.611191094E-2,6.954289457E-1,8.646792300E-1
3.347020167E1,-5.094392484E-1,-1.980142039E-1,7.064465618E-1,8.931991477E-1
3.348024867E1,-3.447503731E-1,-3.089621973E-1,7.769218826E-1,9.043882301E-1
3.349029467E1,-8.058720320E-2,-3.331848729E-1,7.504883748E-1,8.250692441E-1
3.350034167E1,1.925295156E-1,-3.467246854E-1,7.259547736E-1,8.272218295E-1
3.351038767E1,2.669060987E-1,-3.175815779E-1,7.222597718E-1,8.329202256E-1
3.352043367E1,2.131365654E-1,-3.436209834E-1,6.734074545E-1,7.854808562E-1
3.353048067E1,7.974169582E-2,-4.303609192E-1,6.812703516E-1,8.097521539E-1
3.354052667E1,3.132528841E-2,-5.203840667E-1,7.671242881E-1,9.275023040E-1
3.355057367E1,7.090187520E-2,-5.649959832E-1,7.572109187E-1,9.474259403E-1
3.356061967E1,1.748177147E-1,-5.171932411E-1,7.336700284E-1,9.145063109E-1
3.357066567E1,2.693192446E-1,-4.480428994E-1,7.173089343E-1,8.875851522E-1
3.358071267E1,3.676980633E-1,-4.952848935E-1,6.313186115E-1,8.826506561E-1
3.359075867E1,4.920832506E-1,-5.756846935E-1,5.412434238E-1,9.308615556E-1
3.360080567E1,6.546574804E-1,-6.284563994E-1,6.291615736E-1,1.104254567E0
3.361085167E1,6.799291465E-1,-6.698441613E-1,6.475246082E-1,1.153378933E0
3.362089767E1,5.486559391E-1,-5.820733613E-1,4.806813262E-1,9.332134133E-1
3.363094467E1,2.332121032E-1,-3.659865832E-1,2.955311430E-1,5.250454463E-1
3.364099067E1,-3.701053619E-2,-6.301544309E-2,6.455399171E-2,9.750868526E-2
3.365103767E1,-9.777100056E-2,1.618520987E-1,3.663514495E-2,1.926068645E-1
3.366108367E1,1.408623487E-1,2.248494154E-1,5.171818390E-2,2.703224583E-1
3.367112967E1,5.473113719E-1,2.129152483E-1,-1.384345847E-1,6.033628883E-1
3.368117667E1,9.862343690E-1,2.211346793E-1,-2.032598872E-1,1.030957496E0
3.369122267E1,1.328117267E0,3.011701977E-1,3.316686898E-2,1.362240436E0
3.370126967E1,1.132852717E0,4.210381186E-1,4.862988925E-1,1.302733660E0
3.371131567E1,5.772008765E-1,8.239393437E-1,2.047347012E-1,1.026622224E0
3.372136167E1,2.749135682E-1,1.652238956E0,8.546845883E-1,1.880413993E0
3.373140867E1,3.424898395E-1,1.660207542E0,4.187669139E-1,1.746125454E0
3.374145467E1,2.764961171E-1,1.344655532E0,7.864382261E-1,1.582097875E0
3.375150167E1,-3.692575157E-2,7.676248097E-1,1.047847942E0,1.299460145E0
3.376154767E1,-3.202394298E-1,2.798886716E-2,7.302938461E-1,7.979133855E-1
3.377159367E1,-4.720971751E-1,-3.454587632E-1,3.233165270E-1,6.683944019E-1
3.378164067E1,-4.293350253E-1,-4.139068544E-1,1.471679860E-1,6.142522805E-1
3.379168667E1,-2.279639348E-1,-3.470287406E-1,7.718383133E-2,4.223196020E-1
3.380173367E1,-1.057360777E-1,-3.083400536E-1,2.333369413E-1,4.008738392E-1
3.381177967E1,-1.154649675E-2,-2.332904559E-1,3.805318245E-1,4.464999752E-1
3.382182567E1,-1.710983008E-2,-2.064131445E-1,5.185825396E-1,5.584147051E-1
3.383187421E1,-6.785021335E-2,-3.814080298E-1,4.568911985E-1,5.990202867E-1
